src_url,english_names,japanese_names
"https://en.wikipedia.org/wiki/Ogano,_Saitama",Ogano,小鹿野; 小鹿野町
"https://en.wikipedia.org/wiki/Misato,_Saitama_(town)",Misato,美里; 美里町
"https://en.wikipedia.org/wiki/Kamikawa,_Saitama",Kamikawa,神川; 神川町
"https://en.wikipedia.org/wiki/Kamisato,_Saitama",Kamisato,上里; 上里町
"https://en.wikipedia.org/wiki/Yorii,_Saitama",Yorii,寄居; 寄居町
"https://en.wikipedia.org/wiki/Miyashiro,_Saitama",Miyashiro,宮代; 宮代町
"https://en.wikipedia.org/wiki/Sugito,_Saitama",Sugito,杉戸; 杉戸町
"https://en.wikipedia.org/wiki/Matsubushi,_Saitama",Matsubushi,松伏; 松伏町
"https://en.wikipedia.org/wiki/Shisui,_Chiba",Shisui,酒々井; 酒々井町
"https://en.wikipedia.org/wiki/Sakae,_Chiba",Sakae,栄; 栄町
"https://en.wikipedia.org/wiki/K%C5%8Dzaki,_Chiba",Kōzaki,神崎; 神崎町
"https://en.wikipedia.org/wiki/Tako,_Chiba",Tako,多古; 多古町
"https://en.wikipedia.org/wiki/T%C5%8Dnosh%C5%8D,_Chiba",Tōnoshō,東庄; 東庄町
"https://en.wikipedia.org/wiki/Kuj%C5%ABkuri,_Chiba",Kujūkuri,九十九里; 九十九里町
"https://en.wikipedia.org/wiki/Shibayama,_Chiba",Shibayama,芝山; 芝山町
"https://en.wikipedia.org/wiki/Yokoshibahikari,_Chiba",Yokoshibahikari,横芝光; 横芝光町
"https://en.wikipedia.org/wiki/Ichinomiya,_Chiba",Ichinomiya,一宮; 一宮町
"https://en.wikipedia.org/wiki/Mutsuzawa,_Chiba",Mutsuzawa,睦沢; 睦沢町
"https://en.wikipedia.org/wiki/Shirako,_Chiba",Shirako,白子; 白子町
"https://en.wikipedia.org/wiki/Nagara,_Chiba",Nagara,長柄; 長柄町
"https://en.wikipedia.org/wiki/Ch%C5%8Dnan,_Chiba",Chōnan,長南; 長南町
"https://en.wikipedia.org/wiki/%C5%8Ctaki,_Chiba",Ōtaki,大多喜; 大多喜町
"https://en.wikipedia.org/wiki/Onjuku,_Chiba",Onjuku,御宿; 御宿町
"https://en.wikipedia.org/wiki/Kyonan,_Chiba",Kyonan,鋸南; 鋸南町
"https://en.wikipedia.org/w/index.php?title=Ry%C5%ABshima,_Chiba&action=edit&redlink=1",Ryūshima,竜島; 竜島
"https://en.wikipedia.org/wiki/Mizuho,_Tokyo",Mizuho,瑞穂; 瑞穂町
"https://en.wikipedia.org/wiki/Hinode,_Tokyo",Hinode,日の出; 日の出町
"https://en.wikipedia.org/wiki/Okutama,_Tokyo",Okutama,奥多摩; 奥多摩町
"https://en.wikipedia.org/wiki/%C5%8Cshima,_Tokyo",Ōshima,大島; 大島町
"https://en.wikipedia.org/wiki/Hachij%C5%8D,_Tokyo",Hachijō,八丈; 八丈町
"https://en.wikipedia.org/wiki/Aikawa,_Kanagawa",Aikawa,愛川; 愛川町
"https://en.wikipedia.org/wiki/Hayama,_Kanagawa",Hayama,葉山; 葉山町
"https://en.wikipedia.org/wiki/Samukawa,_Kanagawa",Samukawa,寒川; 寒川町
"https://en.wikipedia.org/wiki/%C5%8Ciso,_Kanagawa",Ōiso,大磯; 大磯町
"https://en.wikipedia.org/wiki/Ninomiya,_Kanagawa",Ninomiya,二宮; 二宮町
"https://en.wikipedia.org/wiki/Nakai,_Kanagawa",Nakai,中井; 中井町
"https://en.wikipedia.org/wiki/%C5%8Ci,_Kanagawa",Ōi,大井; 大井町
"https://en.wikipedia.org/wiki/Matsuda,_Kanagawa",Matsuda,松田; 松田町
"https://en.wikipedia.org/wiki/Yamakita,_Kanagawa",Yamakita,山北; 山北町
"https://en.wikipedia.org/wiki/Kaisei,_Kanagawa",Kaisei,開成; 開成町
"https://en.wikipedia.org/wiki/Hakone,_Kanagawa",Hakone,箱根; 箱根町
"https://en.wikipedia.org/wiki/Manazuru,_Kanagawa",Manazuru,真鶴; 真鶴町
"https://en.wikipedia.org/wiki/Yugawara,_Kanagawa",Yugawara,湯河原; 湯河原町
"https://en.wikipedia.org/wiki/Seir%C5%8D,_Niigata",Seirō,聖籠; 聖籠町
"https://en.wikipedia.org/wiki/Tagami,_Niigata",Tagami,田上; 田上町
"https://en.wikipedia.org/wiki/Aga,_Niigata",Aga,阿賀; 阿賀町
"https://en.wikipedia.org/wiki/Izumozaki,_Niigata",Izumozaki,出雲崎; 出雲崎町
"https://en.wikipedia.org/wiki/Yuzawa,_Niigata",Yuzawa,湯沢; 湯沢町
"https://en.wikipedia.org/wiki/Tsunan,_Niigata",Tsunan,津南; 津南町
"https://en.wikipedia.org/wiki/Kamiichi,_Toyama",Kamiichi,上市; 上市町
"https://en.wikipedia.org/wiki/Tateyama,_Toyama",Tateyama,立山; 立山町
"https://en.wikipedia.org/wiki/Ny%C5%ABzen,_Toyama",Nyūzen,入善; 入善町
"https://en.wikipedia.org/wiki/Asahi,_Toyama",Asahi,朝日; 朝日町
"https://en.wikipedia.org/wiki/Kawakita,_Ishikawa",Kawakita,川北; 川北町
"https://en.wikipedia.org/wiki/Tsubata,_Ishikawa",Tsubata,津幡; 津幡町
"https://en.wikipedia.org/wiki/Uchinada,_Ishikawa",Uchinada,内灘; 内灘町
"https://en.wikipedia.org/wiki/Shika,_Ishikawa",Shika,志賀; 志賀町
"https://en.wikipedia.org/wiki/H%C5%8Ddatsushimizu,_Ishikawa",Hōdatsushimizu,宝達志水; 宝達志水町
"https://en.wikipedia.org/wiki/Nakanoto,_Ishikawa",Nakanoto,中能登; 中能登町
"https://en.wikipedia.org/wiki/Anamizu,_Ishikawa",Anamizu,穴水; 穴水町
"https://en.wikipedia.org/wiki/Noto,_Ishikawa",Noto,能登; 能登町
"https://en.wikipedia.org/wiki/Eiheiji,_Fukui",Eiheiji,永平寺; 永平寺町
"https://en.wikipedia.org/wiki/Ikeda,_Fukui",Ikeda,池田; 池田町
"https://en.wikipedia.org/wiki/Minamiechizen,_Fukui",Minamiechizen,南越前; 南越前町
"https://en.wikipedia.org/wiki/Echizen,_Fukui_(town)",Echizen,越前; 越前町
"https://en.wikipedia.org/wiki/Mihama,_Fukui",Mihama,美浜; 美浜町
"https://en.wikipedia.org/wiki/Takahama,_Fukui",Takahama,高浜; 高浜町
"https://en.wikipedia.org/wiki/%C5%8Ci,_Fukui",Ōi,おおい; おおい町
"https://en.wikipedia.org/wiki/Wakasa,_Fukui",Wakasa,若狭; 若狭町
https://en.wikipedia.org/wiki/Ichikawamisato,Ichikawamisato,市川三郷; 市川三郷町
"https://en.wikipedia.org/wiki/Hayakawa,_Yamanashi",Hayakawa,早川; 早川町
"https://en.wikipedia.org/wiki/Minobu,_Yamanashi",Minobu,身延; 身延町
"https://en.wikipedia.org/wiki/Nanbu,_Yamanashi",Nanbu,南部; 南部町
"https://en.wikipedia.org/wiki/Fujikawa,_Yamanashi",Fujikawa,富士川; 富士川町
"https://en.wikipedia.org/wiki/Sh%C5%8Dwa,_Yamanashi",Shōwa,昭和; 昭和町
https://en.wikipedia.org/wiki/Nishikatsura,Nishikatsura,西桂; 西桂町
"https://en.wikipedia.org/wiki/Fujikawaguchiko,_Yamanashi",Fujikawaguchiko,富士河口湖; 富士河口湖町
"https://en.wikipedia.org/wiki/Koumi,_Nagano",Koumi,小海; 小海町
"https://en.wikipedia.org/wiki/Sakuho,_Nagano",Sakuho,佐久穂; 佐久穂町
"https://en.wikipedia.org/wiki/Karuizawa,_Nagano",Karuizawa,軽井沢; 軽井沢町
"https://en.wikipedia.org/wiki/Miyota,_Nagano",Miyota,御代田; 御代田町
"https://en.wikipedia.org/wiki/Tateshina,_Nagano",Tateshina,立科; 立科町
"https://en.wikipedia.org/wiki/Nagawa,_Nagano",Nagawa,長和; 長和町
"https://en.wikipedia.org/wiki/Shimosuwa,_Nagano",Shimosuwa,下諏訪; 下諏訪町
"https://en.wikipedia.org/wiki/Fujimi,_Nagano",Fujimi,富士見; 富士見町
"https://en.wikipedia.org/wiki/Tatsuno,_Nagano",Tatsuno,辰野; 辰野町
"https://en.wikipedia.org/wiki/Minowa,_Nagano",Minowa,箕輪; 箕輪町
"https://en.wikipedia.org/wiki/Iijima,_Nagano",Iijima,飯島; 飯島町
"https://en.wikipedia.org/wiki/Matsukawa,_Nagano_(Shimoina)",Matsukawa,松川; 松川町
"https://en.wikipedia.org/wiki/Takamori,_Nagano",Takamori,高森; 高森町
"https://en.wikipedia.org/wiki/Anan,_Nagano",Anan,阿南; 阿南町
"https://en.wikipedia.org/wiki/Agematsu,_Nagano",Agematsu,上松; 上松町
"https://en.wikipedia.org/wiki/Nagiso,_Nagano",Nagiso,南木曽; 南木曽町
"https://en.wikipedia.org/wiki/Kiso,_Nagano_(town)",Kiso,木曽; 木曽町
"https://en.wikipedia.org/wiki/Ikeda,_Nagano",Ikeda,池田; 池田町
"https://en.wikipedia.org/wiki/Sakaki,_Nagano",Sakaki,坂城; 坂城町
"https://en.wikipedia.org/wiki/Obuse,_Nagano",Obuse,小布施; 小布施町
"https://en.wikipedia.org/wiki/Yamanouchi,_Nagano",Yamanouchi,山ノ内; 山ノ内町
"https://en.wikipedia.org/wiki/Shinano,_Nagano",Shinano,信濃; 信濃町
"https://en.wikipedia.org/wiki/Iizuna,_Nagano",Iizuna,飯綱; 飯綱町
"https://en.wikipedia.org/wiki/Ginan,_Gifu",Ginan,岐南; 岐南町
"https://en.wikipedia.org/wiki/Kasamatsu,_Gifu",Kasamatsu,笠松; 笠松町
"https://en.wikipedia.org/wiki/Y%C5%8Dr%C5%8D,_Gifu",Yōrō,養老; 養老町
"https://en.wikipedia.org/wiki/Tarui,_Gifu",Tarui,垂井; 垂井町
"https://en.wikipedia.org/wiki/Sekigahara,_Gifu",Sekigahara,関ケ原; 関ケ原町
"https://en.wikipedia.org/wiki/G%C5%8Ddo,_Gifu",Gōdo,神戸; 神戸町
"https://en.wikipedia.org/wiki/Wanouchi,_Gifu",Wanouchi,輪之内; 輪之内町
"https://en.wikipedia.org/wiki/Anpachi,_Gifu",Anpachi,安八; 安八町
"https://en.wikipedia.org/wiki/Ibigawa,_Gifu",Ibigawa,揖斐川; 揖斐川町
"https://en.wikipedia.org/wiki/%C5%8Cno,_Gifu",Ōno,大野; 大野町
"https://en.wikipedia.org/wiki/Ikeda,_Gifu",Ikeda,池田; 池田町
"https://en.wikipedia.org/wiki/Kitagata,_Gifu",Kitagata,北方; 北方町
"https://en.wikipedia.org/wiki/Sakahogi,_Gifu",Sakahogi,坂祝; 坂祝町
"https://en.wikipedia.org/wiki/Tomika,_Gifu",Tomika,富加; 富加町
"https://en.wikipedia.org/wiki/Kawabe,_Gifu",Kawabe,川辺; 川辺町
"https://en.wikipedia.org/wiki/Hichis%C5%8D,_Gifu",Hichisō,七宗; 七宗町
"https://en.wikipedia.org/wiki/Yaotsu,_Gifu",Yaotsu,八百津; 八百津町
"https://en.wikipedia.org/wiki/Shirakawa,_Gifu_(town)",Shirakawa,白川; 白川町
"https://en.wikipedia.org/wiki/Mitake,_Gifu",Mitake,御嵩; 御嵩町
https://en.wikipedia.org/wiki/Higashiizu,Higashiizu,東伊豆; 東伊豆町
"https://en.wikipedia.org/wiki/Kawazu,_Shizuoka",Kawazu,河津; 河津町
https://en.wikipedia.org/wiki/Minamiizu,Minamiizu,南伊豆; 南伊豆町
"https://en.wikipedia.org/wiki/Matsuzaki,_Shizuoka",Matsuzaki,松崎; 松崎町
https://en.wikipedia.org/wiki/Nishiizu,Nishiizu,西伊豆; 西伊豆町
https://en.wikipedia.org/wiki/Kannami,Kannami,函南; 函南町
"https://en.wikipedia.org/wiki/Shimizu,_Shizuoka",Shimizu,清水; 清水町
https://en.wikipedia.org/wiki/Nagaizumi,Nagaizumi,長泉; 長泉町
"https://en.wikipedia.org/wiki/Oyama,_Shizuoka",Oyama,小山; 小山町
"https://en.wikipedia.org/wiki/Yoshida,_Shizuoka",Yoshida,吉田; 吉田町
https://en.wikipedia.org/wiki/Kawanehon,Kawanehon,川根本; 川根本町
"https://en.wikipedia.org/wiki/Mori,_Shizuoka",Mori,森; 森町
"https://en.wikipedia.org/wiki/T%C5%8Dg%C5%8D,_Aichi",Tōgō,東郷; 東郷町
"https://en.wikipedia.org/wiki/Toyoyama,_Aichi",Toyoyama,豊山; 豊山町
"https://en.wikipedia.org/wiki/%C5%8Cguchi,_Aichi",Ōguchi,大口; 大口町
"https://en.wikipedia.org/wiki/Fus%C5%8D,_Aichi",Fusō,扶桑; 扶桑町
"https://en.wikipedia.org/wiki/%C5%8Charu,_Aichi",Ōharu,大治; 大治町
"https://en.wikipedia.org/wiki/Kanie,_Aichi",Kanie,蟹江; 蟹江町
"https://en.wikipedia.org/wiki/Agui,_Aichi",Agui,阿久比; 阿久比町
"https://en.wikipedia.org/wiki/Higashiura,_Aichi",Higashiura,東浦; 東浦町
"https://en.wikipedia.org/wiki/Minamichita,_Aichi",Minamichita,南知多; 南知多町
"https://en.wikipedia.org/wiki/Mihama,_Aichi",Mihama,美浜; 美浜町
https://en.wikipedia.org/wiki/Taketoyo,"Taketoyo, Mihama",武豊; 武豊町
"https://en.wikipedia.org/wiki/K%C5%8Dta,_Aichi",Kōta,幸田; 幸田町
"https://en.wikipedia.org/wiki/Shitara,_Aichi",Shitara,設楽; 設楽町
"https://en.wikipedia.org/wiki/T%C5%8Dei,_Aichi",Tōei,東栄; 東栄町
"https://en.wikipedia.org/wiki/Kisosaki,_Mie",Kisosaki,木曽岬; 木曽岬町
"https://en.wikipedia.org/wiki/T%C5%8Din,_Mie",Tōin,東員; 東員町
"https://en.wikipedia.org/wiki/Komono,_Mie",Komono,菰野; 菰野町
"https://en.wikipedia.org/wiki/Asahi,_Mie",Asahi,朝日; 朝日町
"https://en.wikipedia.org/wiki/Kawagoe,_Mie",Kawagoe,川越; 川越町
"https://en.wikipedia.org/wiki/Taki,_Mie",Taki,多気; 多気町
"https://en.wikipedia.org/wiki/Meiwa,_Mie",Meiwa,明和; 明和町
"https://en.wikipedia.org/wiki/%C5%8Cdai,_Mie",Ōdai,大台; 大台町
"https://en.wikipedia.org/wiki/Tamaki,_Mie",Tamaki,玉城; 玉城町
"https://en.wikipedia.org/wiki/Watarai,_Mie",Watarai,度会; 度会町
"https://en.wikipedia.org/wiki/Taiki,_Mie",Taiki,大紀; 大紀町
"https://en.wikipedia.org/wiki/Minamiise,_Mie",Minamiise,南伊勢; 南伊勢町
"https://en.wikipedia.org/wiki/Kihoku,_Mie",Kihoku,紀北; 紀北町
"https://en.wikipedia.org/wiki/Mihama,_Mie",Mihama,御浜; 御浜町
"https://en.wikipedia.org/wiki/Kih%C5%8D,_Mie",Kihō,紀宝; 紀宝町
"https://en.wikipedia.org/wiki/Hino,_Shiga",Hino,日野; 日野町
"https://en.wikipedia.org/wiki/Ry%C5%AB%C5%8D,_Shiga",Ryūō,竜王; 竜王町
"https://en.wikipedia.org/wiki/Aish%C5%8D,_Shiga",Aishō,愛荘; 愛荘町
"https://en.wikipedia.org/wiki/Toyosato,_Shiga",Toyosato,豊郷; 豊郷町
"https://en.wikipedia.org/wiki/K%C5%8Dra,_Shiga",Kōra,甲良; 甲良町
"https://en.wikipedia.org/wiki/Taga,_Shiga",Taga,多賀; 多賀町
"https://en.wikipedia.org/wiki/%C5%8Cyamazaki,_Kyoto",Ōyamazaki,大山崎; 大山崎町
"https://en.wikipedia.org/wiki/Kumiyama,_Kyoto",Kumiyama,久御山; 久御山町
"https://en.wikipedia.org/wiki/Ide,_Kyoto",Ide,井手; 井手町
"https://en.wikipedia.org/wiki/Ujitawara,_Kyoto",Ujitawara,宇治田原; 宇治田原町
"https://en.wikipedia.org/wiki/Kasagi,_Kyoto",Kasagi,笠置; 笠置町
"https://en.wikipedia.org/wiki/Wazuka,_Kyoto",Wazuka,和束; 和束町
"https://en.wikipedia.org/wiki/Seika,_Kyoto",Seika,精華; 精華町
"https://en.wikipedia.org/wiki/Ky%C5%8Dtamba,_Kyoto",Kyōtamba,京丹波; 京丹波町
"https://en.wikipedia.org/wiki/Ine,_Kyoto",Ine,伊根; 伊根町
"https://en.wikipedia.org/wiki/Yosano,_Kyoto",Yosano,与謝野; 与謝野町
"https://en.wikipedia.org/wiki/Shimamoto,_Osaka",Shimamoto,島本; 島本町
"https://en.wikipedia.org/wiki/Toyono,_Osaka",Toyono,豊能; 豊能町
"https://en.wikipedia.org/wiki/Nose,_Osaka",Nose,能勢; 能勢町
"https://en.wikipedia.org/wiki/Tadaoka,_Osaka",Tadaoka,忠岡; 忠岡町
"https://en.wikipedia.org/wiki/Kumatori,_Osaka",Kumatori,熊取; 熊取町
"https://en.wikipedia.org/wiki/Tajiri,_Osaka",Tajiri,田尻; 田尻町
"https://en.wikipedia.org/wiki/Misaki,_Osaka",Misaki,岬; 岬町
"https://en.wikipedia.org/wiki/Taishi,_Osaka",Taishi,太子; 太子町
"https://en.wikipedia.org/wiki/Kanan,_Osaka",Kanan,河南; 河南町
"https://en.wikipedia.org/wiki/Inagawa,_Hy%C5%8Dgo",Inagawa,猪名川; 猪名川町
"https://en.wikipedia.org/wiki/Taka,_Hy%C5%8Dgo",Taka,多可; 多可町
"https://en.wikipedia.org/wiki/Inami,_Hy%C5%8Dgo",Inami,稲美; 稲美町
"https://en.wikipedia.org/wiki/Harima,_Hy%C5%8Dgo",Harima,播磨; 播磨町
"https://en.wikipedia.org/wiki/Ichikawa,_Hy%C5%8Dgo",Ichikawa,市川; 市川町
"https://en.wikipedia.org/wiki/Fukusaki,_Hy%C5%8Dgo",Fukusaki,福崎; 福崎町
"https://en.wikipedia.org/wiki/Kamikawa,_Hy%C5%8Dgo",Kamikawa,神河; 神河町
"https://en.wikipedia.org/wiki/Taishi,_Hy%C5%8Dgo",Taishi,太子; 太子町
"https://en.wikipedia.org/wiki/Kamig%C5%8Dri,_Hy%C5%8Dgo",Kamigōri,上郡; 上郡町
"https://en.wikipedia.org/wiki/Say%C5%8D,_Hy%C5%8Dgo",Sayō,佐用; 佐用町
"https://en.wikipedia.org/wiki/Kami,_Hy%C5%8Dgo_(Mikata)",Kami,香美; 香美町
"https://en.wikipedia.org/wiki/Shin%27onsen,_Hy%C5%8Dgo",Shin'onsen,新温泉; 新温泉町
"https://en.wikipedia.org/wiki/Heguri,_Nara",Heguri,平群; 平群町
"https://en.wikipedia.org/wiki/Sang%C5%8D,_Nara",Sangō,三郷; 三郷町
"https://en.wikipedia.org/wiki/Ikaruga,_Nara",Ikaruga,斑鳩; 斑鳩町
"https://en.wikipedia.org/wiki/Ando,_Nara",Ando,安堵; 安堵町
"https://en.wikipedia.org/wiki/Kawanishi,_Nara",Kawanishi,川西; 川西町
"https://en.wikipedia.org/wiki/Miyake,_Nara",Miyake,三宅; 三宅町
"https://en.wikipedia.org/wiki/Tawaramoto,_Nara",Tawaramoto,田原本; 田原本町
"https://en.wikipedia.org/wiki/Takatori,_Nara",Takatori,高取; 高取町
"https://en.wikipedia.org/wiki/Kanmaki,_Nara",Kanmaki,上牧; 上牧町
"https://en.wikipedia.org/wiki/%C5%8Cji,_Nara",Ōji,王寺; 王寺町
"https://en.wikipedia.org/wiki/K%C5%8Dry%C5%8D,_Nara",Kōryō,広陵; 広陵町
"https://en.wikipedia.org/wiki/Kawai,_Nara",Kawai,河合; 河合町
"https://en.wikipedia.org/wiki/Yoshino,_Nara",Yoshino,吉野; 吉野町
"https://en.wikipedia.org/wiki/%C5%8Cyodo,_Nara",Ōyodo,大淀; 大淀町
"https://en.wikipedia.org/wiki/Shimoichi,_Nara",Shimoichi,下市; 下市町
"https://en.wikipedia.org/wiki/Kushimoto,_Wakayama",Kushimoto,串本; 串本町
"https://en.wikipedia.org/wiki/Kimino,_Wakayama",Kimino,紀美野; 紀美野町
"https://en.wikipedia.org/wiki/Katsuragi,_Wakayama",Katsuragi,かつらぎ; かつらぎ町
"https://en.wikipedia.org/wiki/Kudoyama,_Wakayama",Kudoyama,九度山; 九度山町
"https://en.wikipedia.org/wiki/K%C5%8Dya,_Wakayama",Kōya,高野; 高野町
"https://en.wikipedia.org/wiki/Yuasa,_Wakayama",Yuasa,湯浅; 湯浅町
"https://en.wikipedia.org/wiki/Hirogawa,_Wakayama",Hirogawa,広川; 広川町
"https://en.wikipedia.org/wiki/Aridagawa,_Wakayama",Aridagawa,有田川; 有田川町
"https://en.wikipedia.org/wiki/Mihama,_Wakayama",Mihama,美浜; 美浜町
"https://en.wikipedia.org/wiki/Hidaka,_Wakayama",Hidaka,日高; 日高町
"https://en.wikipedia.org/wiki/Yura,_Wakayama",Yura,由良; 由良町
"https://en.wikipedia.org/wiki/Inami,_Wakayama",Inami,印南; 印南町
"https://en.wikipedia.org/wiki/Minabe,_Wakayama",Minabe,みなべ; みなべ町
"https://en.wikipedia.org/wiki/Hidakagawa,_Wakayama",Hidakagawa,日高川; 日高川町
"https://en.wikipedia.org/wiki/Shirahama,_Wakayama",Shirahama,白浜; 白浜町
"https://en.wikipedia.org/wiki/Kamitonda,_Wakayama",Kamitonda,上富田; 上富田町
"https://en.wikipedia.org/wiki/Susami,_Wakayama",Susami,すさみ; すさみ町
"https://en.wikipedia.org/wiki/Nachikatsuura,_Wakayama",Nachikatsuura,那智勝浦; 那智勝浦町
"https://en.wikipedia.org/wiki/Taiji,_Wakayama",Taiji,太地; 太地町
"https://en.wikipedia.org/wiki/Kozagawa,_Wakayama",Kozagawa,古座川; 古座川町
"https://en.wikipedia.org/wiki/Iwami,_Tottori",Iwami,岩美; 岩美町
"https://en.wikipedia.org/wiki/Wakasa,_Tottori",Wakasa,若桜; 若桜町
"https://en.wikipedia.org/wiki/Chizu,_Tottori",Chizu,智頭; 智頭町
"https://en.wikipedia.org/wiki/Yazu,_Tottori",Yazu,八頭; 八頭町
"https://en.wikipedia.org/wiki/Misasa,_Tottori",Misasa,三朝; 三朝町
"https://en.wikipedia.org/wiki/Yurihama,_Tottori",Yurihama,湯梨浜; 湯梨浜町
"https://en.wikipedia.org/wiki/Kotoura,_Tottori",Kotoura,琴浦; 琴浦町
"https://en.wikipedia.org/wiki/Hokuei,_Tottori",Hokuei,北栄; 北栄町
"https://en.wikipedia.org/wiki/Daisen,_Tottori",Daisen,大山; 大山町
"https://en.wikipedia.org/wiki/Nanbu,_Tottori",Nanbu,南部; 南部町
"https://en.wikipedia.org/wiki/H%C5%8Dki,_Tottori",Hōki,伯耆; 伯耆町
"https://en.wikipedia.org/wiki/Nichinan,_Tottori",Nichinan,日南; 日南町
"https://en.wikipedia.org/wiki/Hino,_Tottori",Hino,日野; 日野町
"https://en.wikipedia.org/wiki/K%C5%8Dfu,_Tottori",Kōfu,江府; 江府町
"https://en.wikipedia.org/wiki/Okuizumo,_Shimane",Okuizumo,奥出雲; 奥出雲町
"https://en.wikipedia.org/wiki/Iinan,_Shimane",Iinan,飯南; 飯南町
"https://en.wikipedia.org/wiki/Kawamoto,_Shimane",Kawamoto,川本; 川本町
"https://en.wikipedia.org/wiki/Misato,_Shimane",Misato,美郷; 美郷町
"https://en.wikipedia.org/wiki/%C5%8Cnan,_Shimane",Ōnan,邑南; 邑南町
"https://en.wikipedia.org/wiki/Tsuwano,_Shimane",Tsuwano,津和野; 津和野町
"https://en.wikipedia.org/wiki/Yoshika,_Shimane",Yoshika,吉賀; 吉賀町
"https://en.wikipedia.org/wiki/Ama,_Shimane",Ama,海士; 海士町
"https://en.wikipedia.org/wiki/Nishinoshima,_Shimane",Nishinoshima,西ノ島; 西ノ島町
"https://en.wikipedia.org/wiki/Okinoshima,_Shimane",Okinoshima,隠岐の島; 隠岐の島町
"https://en.wikipedia.org/wiki/Wake,_Okayama",Wake,和気; 和気町
"https://en.wikipedia.org/wiki/Hayashima,_Okayama",Hayashima,早島; 早島町
"https://en.wikipedia.org/wiki/Satosh%C5%8D,_Okayama",Satoshō,里庄; 里庄町
"https://en.wikipedia.org/wiki/Yakage,_Okayama",Yakage,矢掛; 矢掛町
"https://en.wikipedia.org/wiki/Kagamino,_Okayama",Kagamino,鏡野; 鏡野町
"https://en.wikipedia.org/wiki/Sh%C5%8D%C5%8D,_Okayama",Shōō,勝央; 勝央町
"https://en.wikipedia.org/wiki/Nagi,_Okayama",Nagi,奈義; 奈義町
"https://en.wikipedia.org/wiki/Kumenan,_Okayama",Kumenan,久米南; 久米南町
"https://en.wikipedia.org/wiki/Misaki,_Okayama",Misaki,美咲; 美咲町
"https://en.wikipedia.org/wiki/Kibich%C5%AB%C5%8D,_Okayama",Kibichūō,吉備中央; 吉備中央町
"https://en.wikipedia.org/wiki/Fuch%C5%AB,_Hiroshima_(town)",Fuchū,府中; 府中町
"https://en.wikipedia.org/wiki/Kaita,_Hiroshima",Kaita,海田; 海田町
"https://en.wikipedia.org/wiki/Kumano,_Hiroshima",Kumano,熊野; 熊野町
"https://en.wikipedia.org/wiki/Saka,_Hiroshima",Saka,坂; 坂町
"https://en.wikipedia.org/wiki/Kitahiroshima,_Hiroshima",Kitahiroshima,北広島; 北広島町
"https://en.wikipedia.org/wiki/Aki%C5%8Dta,_Hiroshima",Akiōta,安芸太田; 安芸太田町
"https://en.wikipedia.org/wiki/%C5%8Csakikamijima,_Hiroshima",Ōsakikamijima,大崎上島; 大崎上島町
"https://en.wikipedia.org/wiki/Sera,_Hiroshima",Sera,世羅; 世羅町
"https://en.wikipedia.org/wiki/Jinsekik%C5%8Dgen,_Hiroshima",Jinsekikōgen,神石高原; 神石高原町
https://en.wikipedia.org/wiki/Su%C5%8D-%C5%8Cshima,Suōōshima,周防大島; 周防大島町
"https://en.wikipedia.org/wiki/Waki,_Yamaguchi",Waki,和木; 和木町
https://en.wikipedia.org/wiki/Kaminoseki,Kaminoseki,上関; 上関町
https://en.wikipedia.org/wiki/Tabuse,Tabuse,田布施; 田布施町
https://en.wikipedia.org/wiki/Hirao,Hirao,平生; 平生町
"https://en.wikipedia.org/wiki/Abu,_Yamaguchi",Abu,阿武; 阿武町
"https://en.wikipedia.org/wiki/Katsuura,_Tokushima",Katsuura,勝浦; 勝浦町
"https://en.wikipedia.org/wiki/Kamikatsu,_Tokushima",Kamikatsu,上勝; 上勝町
"https://en.wikipedia.org/wiki/Ishii,_Tokushima",Ishii,石井; 石井町
"https://en.wikipedia.org/wiki/Kamiyama,_Tokushima",Kamiyama,神山; 神山町
"https://en.wikipedia.org/wiki/Naka,_Tokushima",Naka,那賀; 那賀町
"https://en.wikipedia.org/wiki/Mugi,_Tokushima",Mugi,牟岐; 牟岐町
"https://en.wikipedia.org/wiki/Minami,_Tokushima",Minami,美波; 美波町
"https://en.wikipedia.org/wiki/Kaiy%C5%8D,_Tokushima",Kaiyō,海陽; 海陽町
"https://en.wikipedia.org/wiki/Matsushige,_Tokushima",Matsushige,松茂; 松茂町
"https://en.wikipedia.org/wiki/Kitajima,_Tokushima",Kitajima,北島; 北島町
"https://en.wikipedia.org/wiki/Aizumi,_Tokushima",Aizumi,藍住; 藍住町
"https://en.wikipedia.org/wiki/Itano,_Tokushima",Itano,板野; 板野町
"https://en.wikipedia.org/wiki/Kamiita,_Tokushima",Kamiita,上板; 上板町
"https://en.wikipedia.org/wiki/Tsurugi,_Tokushima",Tsurugi,つるぎ; つるぎ町
"https://en.wikipedia.org/wiki/Higashimiyoshi,_Tokushima",Higashimiyoshi,東みよし; 東みよし町
"https://en.wikipedia.org/wiki/Tonosh%C5%8D,_Kagawa",Tonoshō,土庄; 土庄町
"https://en.wikipedia.org/wiki/Sh%C5%8Ddoshima,_Kagawa",Shōdoshima,小豆島; 小豆島町
"https://en.wikipedia.org/wiki/Miki,_Kagawa",Miki,三木; 三木町
"https://en.wikipedia.org/wiki/Naoshima,_Kagawa",Naoshima,直島; 直島町
